2022-07-01 15:12:14,697:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:20,398:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:25,453:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:30,538:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:35,611:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:36,276:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:42,031:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:47,562:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:52,696:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:12:57,794:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:13:02,889:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:13:09,297:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/TSlA/bars 3 more time(s)...
2022-07-01 15:13:28,914:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:34,001:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:39,526:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:44,623:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:49,757:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:54,835:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:13:59,921:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:14:04,992:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:14:10,944:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:14:16,003:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:14:21,053:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:14:26,118:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:10,796:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:15,905:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:21,443:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:26,527:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:32,364:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:37,336:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:42,429:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:47,533:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:52,626:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:19:59,521:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:04,591:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:09,678:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:14,769:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:19,843:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:25,378:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:30,451:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:35,524:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:40,586:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:45,635:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:50,676:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:20:56,329:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:01,425:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:06,523:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:11,594:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:16,691:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:22,453:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:27,439:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
